,REGION,YEAR,WEEK,TOTAL CASES
9760,South Carolina,2019,12,71.0
9761,South Dakota,2019,12,9.0
9762,Tennessee,2019,12,7.0
9763,Texas,2019,12,511.0
9764,Utah,2019,12,307.0
9765,Vermont,2019,12,49.0
9766,Virginia,2019,12,110.0
9767,Washington,2019,12,846.0
9768,West Virginia,2019,12,134.0
9769,Wisconsin,2019,12,1329.0
9770,Wyoming,2019,12,0.0
9771,Puerto Rico,2019,12,0.0
9772,Virgin Islands,2019,12,0.0
9773,New York City,2019,12,0.0
9774,Alabama,2019,13,64.0
9775,Alaska,2019,13,0.0
9776,Arizona,2019,13,34.0
9777,Arkansas,2019,13,74.0
9778,California,2019,13,113.0
9779,Colorado,2019,13,120.0
9780,Connecticut,2019,13,120.0
9781,Delaware,2019,13,34.0
9782,District of Columbia,2019,13,0.0
9783,Florida,2019,13,0.0
9784,Georgia,2019,13,188.0
9785,Hawaii,2019,13,19.0
9786,Idaho,2019,13,20.0
9787,Illinois,2019,13,125.0
9788,Indiana,2019,13,98.0
9789,Iowa,2019,13,83.0
9790,Kansas,2019,13,21.0
9791,Kentucky,2019,13,42.0
9792,Louisiana,2019,13,51.0
9793,Maine,2019,13,67.0
9794,Maryland,2019,13,124.0
9795,Massachusetts,2019,13,271.0
9796,Michigan,2019,13,934.0
9797,Minnesota,2019,13,116.0
9798,Mississippi,2019,13,4.0
9799,Missouri,2019,13,372.0
9800,Montana,2019,13,39.0
9801,Nebraska,2019,13,14.0
9802,Nevada,2019,13,4.0
9803,New Hampshire,2019,13,0.0
9804,New Jersey,2019,13,0.0
9805,New Mexico,2019,13,54.0
9806,New York,2019,13,743.0
9807,North Carolina,2019,13,62.0
9808,North Dakota,2019,13,82.0
9809,Ohio,2019,13,886.0
9810,Oklahoma,2019,13,22.0
9811,Oregon,2019,13,380.0
9812,Pennsylvania,2019,13,149.0
9813,Rhode Island,2019,13,0.0
9814,South Carolina,2019,13,45.0
9815,South Dakota,2019,13,1.0
9816,Tennessee,2019,13,23.0
9817,Texas,2019,13,368.0
9818,Utah,2019,13,147.0
9819,Vermont,2019,13,30.0
9820,Virginia,2019,13,82.0
9821,Washington,2019,13,615.0
9822,West Virginia,2019,13,113.0
9823,Wisconsin,2019,13,1030.0
9824,Wyoming,2019,13,0.0
9825,Puerto Rico,2019,13,0.0
9826,Virgin Islands,2019,13,0.0
9827,New York City,2019,13,0.0
9828,Alabama,2019,14,33.0
9829,Alaska,2019,14,0.0
9830,Arizona,2019,14,24.0
9831,Arkansas,2019,14,37.0
9832,California,2019,14,95.0
9833,Colorado,2019,14,73.0
9834,Connecticut,2019,14,84.0
9835,Delaware,2019,14,25.0
9836,District of Columbia,2019,14,0.0
9837,Florida,2019,14,0.0
9838,Georgia,2019,14,179.0
9839,Hawaii,2019,14,30.0
9840,Idaho,2019,14,17.0
9841,Illinois,2019,14,87.0
9842,Indiana,2019,14,39.0
9843,Iowa,2019,14,58.0
9844,Kansas,2019,14,17.0
9845,Kentucky,2019,14,51.0
9846,Louisiana,2019,14,41.0
9847,Maine,2019,14,57.0
9848,Maryland,2019,14,81.0
9849,Massachusetts,2019,14,295.0
9850,Michigan,2019,14,646.0
9851,Minnesota,2019,14,71.0
9852,Mississippi,2019,14,2.0
9853,Missouri,2019,14,208.0
9854,Montana,2019,14,13.0
9855,Nebraska,2019,14,7.0
9856,Nevada,2019,14,8.0
9857,New Hampshire,2019,14,0.0
9858,New Jersey,2019,14,0.0
9859,New Mexico,2019,14,0.0
9860,New York,2019,14,315.0
9861,North Carolina,2019,14,55.0
9862,North Dakota,2019,14,51.0
9863,Ohio,2019,14,515.0
9864,Oklahoma,2019,14,8.0
9865,Oregon,2019,14,169.0
9866,Pennsylvania,2019,14,110.0
9867,Rhode Island,2019,14,0.0
9868,South Carolina,2019,14,33.0
9869,South Dakota,2019,14,2.0
9870,Tennessee,2019,14,13.0
9871,Texas,2019,14,223.0
9872,Utah,2019,14,105.0
9873,Vermont,2019,14,25.0
9874,Virginia,2019,14,63.0
9875,Washington,2019,14,312.0
9876,West Virginia,2019,14,86.0
9877,Wisconsin,2019,14,724.0
9878,Wyoming,2019,14,0.0
9879,Puerto Rico,2019,14,0.0
9880,Virgin Islands,2019,14,0.0
9881,New York City,2019,14,0.0
9882,Alabama,2019,15,10.0
9883,Alaska,2019,15,0.0
9884,Arizona,2019,15,19.0
9885,Arkansas,2019,15,18.0
9886,California,2019,15,41.0
9887,Colorado,2019,15,47.0
9888,Connecticut,2019,15,103.0
9889,Delaware,2019,15,9.0
9890,District of Columbia,2019,15,0.0
9891,Florida,2019,15,0.0
9892,Georgia,2019,15,87.0
9893,Hawaii,2019,15,14.0
9894,Idaho,2019,15,9.0
9895,Illinois,2019,15,68.0
9896,Indiana,2019,15,23.0
9897,Iowa,2019,15,42.0
9898,Kansas,2019,15,8.0
9899,Kentucky,2019,15,16.0
9900,Louisiana,2019,15,33.0
9901,Maine,2019,15,57.0
9902,Maryland,2019,15,44.0
9903,Massachusetts,2019,15,255.0
9904,Michigan,2019,15,428.0
9905,Minnesota,2019,15,57.0
9906,Mississippi,2019,15,4.0
9907,Missouri,2019,15,126.0
9908,Montana,2019,15,12.0
9909,Nebraska,2019,15,5.0
9910,Nevada,2019,15,3.0
9911,New Hampshire,2019,15,0.0
9912,New Jersey,2019,15,0.0
9913,New Mexico,2019,15,0.0
9914,New York,2019,15,496.0
9915,North Carolina,2019,15,24.0
9916,North Dakota,2019,15,28.0
9917,Ohio,2019,15,287.0
9918,Oklahoma,2019,15,5.0
9919,Oregon,2019,15,67.0
9920,Pennsylvania,2019,15,64.0
9921,Rhode Island,2019,15,0.0
9922,South Carolina,2019,15,31.0
9923,South Dakota,2019,15,2.0
9924,Tennessee,2019,15,0.0
9925,Texas,2019,15,209.0
9926,Utah,2019,15,73.0
9927,Vermont,2019,15,34.0
9928,Virginia,2019,15,26.0
9929,Washington,2019,15,143.0
9930,West Virginia,2019,15,69.0
9931,Wisconsin,2019,15,528.0
9932,Wyoming,2019,15,0.0
9933,Puerto Rico,2019,15,0.0
9934,Virgin Islands,2019,15,0.0
9935,New York City,2019,15,0.0
9936,Alabama,2019,16,11.0
9937,Alaska,2019,16,0.0
9938,Arizona,2019,16,39.0
9939,Arkansas,2019,16,12.0
9940,California,2019,16,44.0
9941,Colorado,2019,16,36.0
9942,Connecticut,2019,16,49.0
9943,Delaware,2019,16,2.0
9944,District of Columbia,2019,16,0.0
9945,Florida,2019,16,0.0
9946,Georgia,2019,16,53.0
9947,Hawaii,2019,16,27.0
9948,Idaho,2019,16,3.0
9949,Illinois,2019,16,36.0
9950,Indiana,2019,16,16.0
9951,Iowa,2019,16,22.0
9952,Kansas,2019,16,8.0
9953,Kentucky,2019,16,10.0
9954,Louisiana,2019,16,22.0
9955,Maine,2019,16,32.0
9956,Maryland,2019,16,22.0
9957,Massachusetts,2019,16,159.0
9958,Michigan,2019,16,218.0
9959,Minnesota,2019,16,37.0
9960,Mississippi,2019,16,1.0
9961,Missouri,2019,16,41.0
9962,Montana,2019,16,8.0
9963,Nebraska,2019,16,5.0
9964,Nevada,2019,16,5.0
9965,New Hampshire,2019,16,0.0
9966,New Jersey,2019,16,0.0
9967,New Mexico,2019,16,24.0
9968,New York,2019,16,281.0
9969,North Carolina,2019,16,13.0
9970,North Dakota,2019,16,27.0
9971,Ohio,2019,16,131.0
9972,Oklahoma,2019,16,4.0
9973,Oregon,2019,16,21.0
9974,Pennsylvania,2019,16,25.0
9975,Rhode Island,2019,16,0.0
9976,South Carolina,2019,16,11.0
9977,South Dakota,2019,16,2.0
9978,Tennessee,2019,16,6.0
9979,Texas,2019,16,157.0
9980,Utah,2019,16,38.0
9981,Vermont,2019,16,23.0
9982,Virginia,2019,16,18.0
9983,Washington,2019,16,72.0
9984,West Virginia,2019,16,23.0
9985,Wisconsin,2019,16,331.0
9986,Wyoming,2019,16,0.0
9987,Puerto Rico,2019,16,0.0
9988,Virgin Islands,2019,16,0.0
9989,New York City,2019,16,0.0
9990,Alabama,2019,17,10.0
9991,Alaska,2019,17,0.0
9992,Arizona,2019,17,37.0
9993,Arkansas,2019,17,5.0
9994,California,2019,17,25.0
9995,Colorado,2019,17,21.0
9996,Connecticut,2019,17,30.0
9997,Delaware,2019,17,0.0
9998,District of Columbia,2019,17,0.0
9999,Florida,2019,17,0.0
10000,Georgia,2019,17,39.0
10001,Hawaii,2019,17,28.0
10002,Idaho,2019,17,1.0
10003,Illinois,2019,17,22.0
10004,Indiana,2019,17,9.0
10005,Iowa,2019,17,16.0
10006,Kansas,2019,17,4.0
10007,Kentucky,2019,17,11.0
10008,Louisiana,2019,17,11.0
10009,Maine,2019,17,16.0
10010,Maryland,2019,17,10.0
10011,Massachusetts,2019,17,82.0
10012,Michigan,2019,17,164.0
10013,Minnesota,2019,17,17.0
10014,Mississippi,2019,17,0.0
10015,Missouri,2019,17,27.0
10016,Montana,2019,17,4.0
10017,Nebraska,2019,17,1.0
10018,Nevada,2019,17,3.0
10019,New Hampshire,2019,17,0.0
10020,New Jersey,2019,17,0.0
10021,New Mexico,2019,17,18.0
10022,New York,2019,17,136.0
10023,North Carolina,2019,17,9.0
10024,North Dakota,2019,17,8.0
10025,Ohio,2019,17,77.0
10026,Oklahoma,2019,17,0.0
10027,Oregon,2019,17,6.0
10028,Pennsylvania,2019,17,8.0
10029,Rhode Island,2019,17,0.0
10030,South Carolina,2019,17,9.0
10031,South Dakota,2019,17,2.0
10032,Tennessee,2019,17,2.0
10033,Texas,2019,17,110.0
10034,Utah,2019,17,26.0
10035,Vermont,2019,17,15.0
10036,Virginia,2019,17,7.0
10037,Washington,2019,17,38.0
10038,West Virginia,2019,17,15.0
10039,Wisconsin,2019,17,144.0
10040,Wyoming,2019,17,0.0
10041,Puerto Rico,2019,17,0.0
10042,Virgin Islands,2019,17,0.0
10043,New York City,2019,17,0.0
10044,Alabama,2019,18,6.0
10045,Alaska,2019,18,0.0
10046,Arizona,2019,18,24.0
10047,Arkansas,2019,18,3.0
10048,California,2019,18,26.0
10049,Colorado,2019,18,20.0
10050,Connecticut,2019,18,14.0
10051,Delaware,2019,18,2.0
10052,District of Columbia,2019,18,0.0
10053,Florida,2019,18,0.0
10054,Georgia,2019,18,38.0
10055,Hawaii,2019,18,20.0
10056,Idaho,2019,18,0.0
10057,Illinois,2019,18,23.0
10058,Indiana,2019,18,7.0
10059,Iowa,2019,18,18.0
10060,Kansas,2019,18,3.0
10061,Kentucky,2019,18,9.0
10062,Louisiana,2019,18,20.0
10063,Maine,2019,18,6.0
10064,Maryland,2019,18,5.0
10065,Massachusetts,2019,18,45.0
10066,Michigan,2019,18,102.0
10067,Minnesota,2019,18,18.0
10068,Mississippi,2019,18,1.0
10069,Missouri,2019,18,8.0
10070,Montana,2019,18,2.0
10071,Nebraska,2019,18,0.0
10072,Nevada,2019,18,1.0
10073,New Hampshire,2019,18,0.0
10074,New Jersey,2019,18,0.0
10075,New Mexico,2019,18,15.0
10076,New York,2019,18,39.0
10077,North Carolina,2019,18,4.0
10078,North Dakota,2019,18,9.0
10079,Ohio,2019,18,26.0
10080,Oklahoma,2019,18,1.0
10081,Oregon,2019,18,5.0
10082,Pennsylvania,2019,18,2.0
10083,Rhode Island,2019,18,0.0
10084,South Carolina,2019,18,7.0
10085,South Dakota,2019,18,1.0
10086,Tennessee,2019,18,4.0
10087,Texas,2019,18,103.0
10088,Utah,2019,18,19.0
10089,Vermont,2019,18,12.0
10090,Virginia,2019,18,3.0
10091,Washington,2019,18,29.0
10092,West Virginia,2019,18,12.0
10093,Wisconsin,2019,18,97.0
10094,Wyoming,2019,18,0.0
10095,Puerto Rico,2019,18,0.0
10096,Virgin Islands,2019,18,0.0
10097,New York City,2019,18,0.0
10098,Alabama,2019,19,9.0
10099,Alaska,2019,19,0.0
10100,Arizona,2019,19,14.0
10101,Arkansas,2019,19,1.0
10102,California,2019,19,18.0
10103,Colorado,2019,19,18.0
10104,Connecticut,2019,19,11.0
10105,Delaware,2019,19,1.0
10106,District of Columbia,2019,19,0.0
10107,Florida,2019,19,0.0
10108,Georgia,2019,19,22.0
10109,Hawaii,2019,19,16.0
10110,Idaho,2019,19,0.0
10111,Illinois,2019,19,11.0
10112,Indiana,2019,19,5.0
10113,Iowa,2019,19,1.0
10114,Kansas,2019,19,1.0
10115,Kentucky,2019,19,4.0
10116,Louisiana,2019,19,14.0
10117,Maine,2019,19,2.0
10118,Maryland,2019,19,2.0
10119,Massachusetts,2019,19,39.0
10120,Michigan,2019,19,58.0
10121,Minnesota,2019,19,16.0
10122,Mississippi,2019,19,1.0
10123,Missouri,2019,19,6.0
10124,Montana,2019,19,2.0
10125,Nebraska,2019,19,0.0
10126,Nevada,2019,19,0.0
10127,New Hampshire,2019,19,0.0
10128,New Jersey,2019,19,0.0
10129,New Mexico,2019,19,6.0
10130,New York,2019,19,30.0
10131,North Carolina,2019,19,2.0
10132,North Dakota,2019,19,4.0
10133,Ohio,2019,19,23.0
10134,Oklahoma,2019,19,1.0
10135,Oregon,2019,19,3.0
10136,Pennsylvania,2019,19,0.0
10137,Rhode Island,2019,19,0.0
10138,South Carolina,2019,19,4.0
10139,South Dakota,2019,19,0.0
10140,Tennessee,2019,19,4.0
10141,Texas,2019,19,90.0
10142,Utah,2019,19,7.0
10143,Vermont,2019,19,7.0
10144,Virginia,2019,19,0.0
10145,Washington,2019,19,12.0
10146,West Virginia,2019,19,3.0
10147,Wisconsin,2019,19,49.0
10148,Wyoming,2019,19,0.0
10149,Puerto Rico,2019,19,0.0
10150,Virgin Islands,2019,19,0.0
10151,New York City,2019,19,0.0
10152,Alabama,2019,20,4.0
10153,Alaska,2019,20,0.0
10154,Arizona,2019,20,15.0
10155,Arkansas,2019,20,2.0
10156,California,2019,20,6.0
10157,Colorado,2019,20,10.0
10158,Connecticut,2019,20,7.0
10159,Delaware,2019,20,0.0
10160,District of Columbia,2019,20,0.0
10161,Florida,2019,20,0.0
10162,Georgia,2019,20,29.0
10163,Hawaii,2019,20,13.0
10164,Idaho,2019,20,0.0
10165,Illinois,2019,20,13.0
10166,Indiana,2019,20,0.0
10167,Iowa,2019,20,10.0
10168,Kansas,2019,20,1.0
10169,Kentucky,2019,20,4.0
10170,Louisiana,2019,20,9.0
10171,Maine,2019,20,5.0
10172,Maryland,2019,20,4.0
10173,Massachusetts,2019,20,23.0
10174,Michigan,2019,20,56.0
10175,Minnesota,2019,20,18.0
10176,Mississippi,2019,20,0.0
10177,Missouri,2019,20,7.0
10178,Montana,2019,20,1.0
10179,Nebraska,2019,20,3.0
10180,Nevada,2019,20,0.0
10181,New Hampshire,2019,20,0.0
10182,New Jersey,2019,20,0.0
10183,New Mexico,2019,20,12.0
10184,New York,2019,20,23.0
10185,North Carolina,2019,20,5.0
10186,North Dakota,2019,20,3.0
10187,Ohio,2019,20,11.0
10188,Oklahoma,2019,20,2.0
10189,Oregon,2019,20,2.0
10190,Pennsylvania,2019,20,1.0
10191,Rhode Island,2019,20,0.0
10192,South Carolina,2019,20,1.0
10193,South Dakota,2019,20,0.0
10194,Tennessee,2019,20,2.0
10195,Texas,2019,20,60.0
10196,Utah,2019,20,5.0
10197,Vermont,2019,20,3.0
10198,Virginia,2019,20,2.0
10199,Washington,2019,20,10.0
10200,West Virginia,2019,20,2.0
10201,Wisconsin,2019,20,39.0
10202,Wyoming,2019,20,0.0
10203,Puerto Rico,2019,20,0.0
10204,Virgin Islands,2019,20,0.0
10205,New York City,2019,20,0.0
10206,Alabama,2019,21,2.0
10207,Alaska,2019,21,0.0
10208,Arizona,2019,21,11.0
10209,Arkansas,2019,21,4.0
10210,California,2019,21,9.0
10211,Colorado,2019,21,16.0
10212,Connecticut,2019,21,5.0
10213,Delaware,2019,21,1.0
10214,District of Columbia,2019,21,0.0
10215,Florida,2019,21,0.0
10216,Georgia,2019,21,19.0
10217,Hawaii,2019,21,26.0
10218,Idaho,2019,21,0.0
10219,Illinois,2019,21,3.0
10220,Indiana,2019,21,1.0
10221,Iowa,2019,21,4.0
10222,Kansas,2019,21,1.0
10223,Kentucky,2019,21,3.0
10224,Louisiana,2019,21,9.0
10225,Maine,2019,21,0.0
10226,Maryland,2019,21,0.0
10227,Massachusetts,2019,21,17.0
10228,Michigan,2019,21,48.0
10229,Minnesota,2019,21,11.0
10230,Mississippi,2019,21,2.0
10231,Missouri,2019,21,3.0
10232,Montana,2019,21,1.0
10233,Nebraska,2019,21,2.0
10234,Nevada,2019,21,0.0
10235,New Hampshire,2019,21,0.0
10236,New Jersey,2019,21,0.0
10237,New Mexico,2019,21,5.0
10238,New York,2019,21,19.0
10239,North Carolina,2019,21,3.0
10240,North Dakota,2019,21,4.0
10241,Ohio,2019,21,12.0
10242,Oklahoma,2019,21,0.0
10243,Oregon,2019,21,0.0
10244,Pennsylvania,2019,21,1.0
10245,Rhode Island,2019,21,0.0
10246,South Carolina,2019,21,1.0
10247,South Dakota,2019,21,1.0
10248,Tennessee,2019,21,2.0
10249,Texas,2019,21,65.0
10250,Utah,2019,21,3.0
10251,Vermont,2019,21,2.0
10252,Virginia,2019,21,4.0
10253,Washington,2019,21,10.0
10254,West Virginia,2019,21,1.0
10255,Wisconsin,2019,21,16.0
10256,Wyoming,2019,21,0.0
10257,Puerto Rico,2019,21,0.0
10258,Virgin Islands,2019,21,0.0
10259,New York City,2019,21,0.0
10260,Alabama,2019,22,5.0
10261,Alaska,2019,22,0.0
10262,Arizona,2019,22,7.0
10263,Arkansas,2019,22,1.0
10264,California,2019,22,6.0
10265,Colorado,2019,22,15.0
10266,Connecticut,2019,22,4.0
10267,Delaware,2019,22,3.0
10268,District of Columbia,2019,22,0.0
10269,Florida,2019,22,0.0
10270,Georgia,2019,22,9.0
10271,Hawaii,2019,22,24.0
10272,Idaho,2019,22,0.0
10273,Illinois,2019,22,5.0
10274,Indiana,2019,22,0.0
10275,Iowa,2019,22,2.0
10276,Kansas,2019,22,2.0
10277,Kentucky,2019,22,0.0
10278,Louisiana,2019,22,4.0
10279,Maine,2019,22,0.0
10280,Maryland,2019,22,1.0
10281,Massachusetts,2019,22,12.0
10282,Michigan,2019,22,34.0
10283,Minnesota,2019,22,3.0
10284,Mississippi,2019,22,1.0
10285,Missouri,2019,22,2.0
10286,Montana,2019,22,3.0
10287,Nebraska,2019,22,0.0
10288,Nevada,2019,22,0.0
10289,New Hampshire,2019,22,0.0
10290,New Jersey,2019,22,0.0
10291,New Mexico,2019,22,5.0
10292,New York,2019,22,22.0
10293,North Carolina,2019,22,2.0
10294,North Dakota,2019,22,4.0
10295,Ohio,2019,22,5.0
10296,Oklahoma,2019,22,0.0
10297,Oregon,2019,22,2.0
10298,Pennsylvania,2019,22,2.0
10299,Rhode Island,2019,22,0.0
10300,South Carolina,2019,22,5.0
10301,South Dakota,2019,22,0.0
10302,Tennessee,2019,22,2.0
10303,Texas,2019,22,38.0
10304,Utah,2019,22,5.0
10305,Vermont,2019,22,1.0
10306,Virginia,2019,22,0.0
10307,Washington,2019,22,9.0
10308,West Virginia,2019,22,4.0
10309,Wisconsin,2019,22,10.0
10310,Wyoming,2019,22,0.0
10311,Puerto Rico,2019,22,0.0
10312,Virgin Islands,2019,22,0.0
10313,New York City,2019,22,0.0
10314,Alabama,2019,23,6.0
10315,Alaska,2019,23,2.0
10316,Arizona,2019,23,6.0
10317,Arkansas,2019,23,0.0
10318,California,2019,23,11.0
10319,Colorado,2019,23,12.0
10320,Connecticut,2019,23,3.0
10321,Delaware,2019,23,0.0
10322,District of Columbia,2019,23,0.0
10323,Florida,2019,23,0.0
10324,Georgia,2019,23,7.0
10325,Hawaii,2019,23,18.0
10326,Idaho,2019,23,0.0
10327,Illinois,2019,23,0.0
10328,Indiana,2019,23,0.0
10329,Iowa,2019,23,1.0
10330,Kansas,2019,23,0.0
10331,Kentucky,2019,23,2.0
10332,Louisiana,2019,23,5.0
10333,Maine,2019,23,0.0
10334,Maryland,2019,23,1.0
10335,Massachusetts,2019,23,8.0
10336,Michigan,2019,23,32.0
10337,Minnesota,2019,23,2.0
10338,Mississippi,2019,23,0.0
10339,Missouri,2019,23,9.0
10340,Montana,2019,23,2.0
10341,Nebraska,2019,23,0.0
10342,Nevada,2019,23,0.0
10343,New Hampshire,2019,23,0.0
10344,New Jersey,2019,23,0.0
10345,New Mexico,2019,23,5.0
10346,New York,2019,23,6.0
10347,North Carolina,2019,23,1.0
10348,North Dakota,2019,23,1.0
10349,Ohio,2019,23,5.0
10350,Oklahoma,2019,23,1.0
10351,Oregon,2019,23,4.0
10352,Pennsylvania,2019,23,1.0
10353,Rhode Island,2019,23,0.0
10354,South Carolina,2019,23,0.0
10355,South Dakota,2019,23,1.0
10356,Tennessee,2019,23,2.0
10357,Texas,2019,23,35.0
10358,Utah,2019,23,4.0
10359,Vermont,2019,23,1.0
10360,Virginia,2019,23,0.0
10361,Washington,2019,23,4.0
10362,West Virginia,2019,23,1.0
10363,Wisconsin,2019,23,3.0
10364,Wyoming,2019,23,0.0
10365,Puerto Rico,2019,23,0.0
10366,Virgin Islands,2019,23,0.0
10367,New York City,2019,23,0.0
10368,Alabama,2019,24,3.0
10369,Alaska,2019,24,0.0
10370,Arizona,2019,24,3.0
10371,Arkansas,2019,24,0.0
10372,California,2019,24,4.0
10373,Colorado,2019,24,5.0
10374,Connecticut,2019,24,2.0
10375,Delaware,2019,24,0.0
10376,District of Columbia,2019,24,0.0
10377,Florida,2019,24,0.0
10378,Georgia,2019,24,8.0
10379,Hawaii,2019,24,28.0
10380,Idaho,2019,24,0.0
10381,Illinois,2019,24,1.0
10382,Indiana,2019,24,0.0
10383,Iowa,2019,24,0.0
10384,Kansas,2019,24,0.0
10385,Kentucky,2019,24,0.0
10386,Louisiana,2019,24,4.0
10387,Maine,2019,24,0.0
10388,Maryland,2019,24,1.0
10389,Massachusetts,2019,24,6.0
10390,Michigan,2019,24,10.0
10391,Minnesota,2019,24,2.0
10392,Mississippi,2019,24,0.0
10393,Missouri,2019,24,0.0
10394,Montana,2019,24,2.0
10395,Nebraska,2019,24,0.0
10396,Nevada,2019,24,0.0
10397,New Hampshire,2019,24,0.0
10398,New Jersey,2019,24,0.0
10399,New Mexico,2019,24,0.0
10400,New York,2019,24,7.0
10401,North Carolina,2019,24,1.0
10402,North Dakota,2019,24,0.0
10403,Ohio,2019,24,7.0
10404,Oklahoma,2019,24,0.0
10405,Oregon,2019,24,0.0
10406,Pennsylvania,2019,24,0.0
10407,Rhode Island,2019,24,0.0
10408,South Carolina,2019,24,3.0
10409,South Dakota,2019,24,0.0
10410,Tennessee,2019,24,1.0
10411,Texas,2019,24,14.0
10412,Utah,2019,24,10.0
10413,Vermont,2019,24,2.0
10414,Virginia,2019,24,0.0
10415,Washington,2019,24,6.0
10416,West Virginia,2019,24,2.0
10417,Wisconsin,2019,24,5.0
10418,Wyoming,2019,24,0.0
10419,Puerto Rico,2019,24,0.0
10420,Virgin Islands,2019,24,0.0
10421,New York City,2019,24,0.0
10422,Alabama,2019,25,3.0
10423,Alaska,2019,25,0.0
10424,Arizona,2019,25,3.0
10425,Arkansas,2019,25,0.0
10426,California,2019,25,1.0
10427,Colorado,2019,25,5.0
10428,Connecticut,2019,25,1.0
10429,Delaware,2019,25,0.0
10430,District of Columbia,2019,25,0.0
10431,Florida,2019,25,0.0
10432,Georgia,2019,25,8.0
10433,Hawaii,2019,25,11.0
10434,Idaho,2019,25,0.0
10435,Illinois,2019,25,1.0
10436,Indiana,2019,25,0.0
10437,Iowa,2019,25,1.0
10438,Kansas,2019,25,0.0
10439,Kentucky,2019,25,2.0
10440,Louisiana,2019,25,1.0
10441,Maine,2019,25,0.0
10442,Maryland,2019,25,0.0
10443,Massachusetts,2019,25,3.0
10444,Michigan,2019,25,10.0
10445,Minnesota,2019,25,0.0
10446,Mississippi,2019,25,0.0
10447,Missouri,2019,25,1.0
10448,Montana,2019,25,0.0
10449,Nebraska,2019,25,0.0
10450,Nevada,2019,25,0.0
10451,New Hampshire,2019,25,0.0
10452,New Jersey,2019,25,0.0
10453,New Mexico,2019,25,1.0
10454,New York,2019,25,6.0
10455,North Carolina,2019,25,0.0
10456,North Dakota,2019,25,2.0
10457,Ohio,2019,25,1.0
10458,Oklahoma,2019,25,0.0
10459,Oregon,2019,25,0.0
10460,Pennsylvania,2019,25,1.0
10461,Rhode Island,2019,25,0.0
10462,South Carolina,2019,25,1.0
10463,South Dakota,2019,25,0.0
10464,Tennessee,2019,25,1.0
10465,Texas,2019,25,13.0
10466,Utah,2019,25,6.0
10467,Vermont,2019,25,1.0
10468,Virginia,2019,25,1.0
10469,Washington,2019,25,4.0
10470,West Virginia,2019,25,0.0
10471,Wisconsin,2019,25,3.0
10472,Wyoming,2019,25,0.0
10473,Puerto Rico,2019,25,0.0
10474,Virgin Islands,2019,25,0.0
10475,New York City,2019,25,0.0
10476,Alabama,2019,26,5.0
10477,Alaska,2019,26,0.0
10478,Arizona,2019,26,2.0
10479,Arkansas,2019,26,0.0
10480,California,2019,26,2.0
10481,Colorado,2019,26,2.0
10482,Connecticut,2019,26,5.0
10483,Delaware,2019,26,0.0
10484,District of Columbia,2019,26,0.0
10485,Florida,2019,26,0.0
10486,Georgia,2019,26,10.0
10487,Hawaii,2019,26,10.0
10488,Idaho,2019,26,0.0
10489,Illinois,2019,26,1.0
10490,Indiana,2019,26,0.0
10491,Iowa,2019,26,0.0
10492,Kansas,2019,26,0.0
10493,Kentucky,2019,26,0.0
10494,Louisiana,2019,26,4.0
10495,Maine,2019,26,0.0
10496,Maryland,2019,26,0.0
10497,Massachusetts,2019,26,0.0
10498,Michigan,2019,26,4.0
10499,Minnesota,2019,26,2.0
10500,Mississippi,2019,26,2.0
10501,Missouri,2019,26,1.0
10502,Montana,2019,26,0.0
10503,Nebraska,2019,26,1.0
10504,Nevada,2019,26,0.0
10505,New Hampshire,2019,26,0.0
10506,New Jersey,2019,26,0.0
10507,New Mexico,2019,26,2.0
10508,New York,2019,26,1.0
10509,North Carolina,2019,26,0.0
10510,North Dakota,2019,26,0.0
10511,Ohio,2019,26,10.0
10512,Oklahoma,2019,26,1.0
10513,Oregon,2019,26,1.0
10514,Pennsylvania,2019,26,0.0
10515,Rhode Island,2019,26,0.0
10516,South Carolina,2019,26,0.0
10517,South Dakota,2019,26,0.0
10518,Tennessee,2019,26,0.0
10519,Texas,2019,26,20.0
10520,Utah,2019,26,1.0
10521,Vermont,2019,26,2.0
10522,Virginia,2019,26,0.0
10523,Washington,2019,26,7.0
10524,West Virginia,2019,26,1.0
10525,Wisconsin,2019,26,7.0
10526,Wyoming,2019,26,0.0
10527,Puerto Rico,2019,26,0.0
10528,Virgin Islands,2019,26,0.0
10529,New York City,2019,26,0.0
10530,Alabama,2019,27,2.0
10531,Alaska,2019,27,0.0
10532,Arizona,2019,27,3.0
10533,Arkansas,2019,27,0.0
10534,California,2019,27,6.0
10535,Colorado,2019,27,4.0
10536,Connecticut,2019,27,3.0
10537,Delaware,2019,27,0.0
10538,District of Columbia,2019,27,0.0
10539,Florida,2019,27,0.0
10540,Georgia,2019,27,8.0
10541,Hawaii,2019,27,10.0
10542,Idaho,2019,27,0.0
10543,Illinois,2019,27,1.0
10544,Indiana,2019,27,0.0
10545,Iowa,2019,27,1.0
10546,Kansas,2019,27,1.0
10547,Kentucky,2019,27,0.0
10548,Louisiana,2019,27,2.0
10549,Maine,2019,27,0.0
10550,Maryland,2019,27,0.0
10551,Massachusetts,2019,27,4.0
10552,Michigan,2019,27,5.0
10553,Minnesota,2019,27,1.0
10554,Mississippi,2019,27,2.0
10555,Missouri,2019,27,2.0
10556,Montana,2019,27,0.0
10557,Nebraska,2019,27,0.0
10558,Nevada,2019,27,0.0
